transaction_id,transaction_date,amount,currency,originator_account,originator_name,originator_country,originator_sic,beneficiary_account,beneficiary_name,beneficiary_country,beneficiary_sic,channel,is_sanctioned,label
2228996a-617c-499e-813a-5dcfed2ddb41,2025-01-02 08:23:06,64206.02,NGN,GB93UASR80327005594846,Tyler Ltd,NG,6211,GB86UCDF35072282975967,Allen-Lambert,DE,7372,NEFT,0,0
bcf3e13a-6e1e-4300-ab57-9578a430c3ea,2025-04-14 16:56:42,14207.12,GBP,GB34AGGV37188494900954,Soto-Taylor,GB,7372,GB62FABD91982551965611,"Butler, Anderson and Jones",IN,7372,RTGS,0,0
b32f2c8f-148c-4a0b-a657-eda665768f4c,2025-07-17 12:28:31,20553.02,EUR,GB54AAUQ17096353159329,Pratt and Sons,DE,5122,GB87MAKY52526056651776,"Johnston, Sullivan and Craig",AE,6211,RTGS,0,0
00f83ba8-4e9d-48bd-9614-81615a31eff3,2025-04-23 22:14:39,48496.84,INR,GB76RNRX81084649842996,Rivera Inc,IN,7372,GB26MDRN95592806563704,Webb Inc,RU,6021,SWIFT,0,0
54332760-9f63-4962-bddc-ca9589548ffd,2025-06-10 21:29:35,91159.5,INR,GB66IRIE17310296985113,Young Group,IN,5122,GB98CYOR47249163324267,Carlson-Kelley,DE,6211,SEPA,0,0
e5226227-280e-4586-919a-cfe31500cd7c,2025-07-07 19:38:40,14712.6,INR,GB18LVVE63795800608915,Chambers-Reese,IN,6021,GB97VNZA59208105967141,Edwards-Vincent,CN,6211,RTGS,0,0
fbabdab8-a51c-46c1-9cab-a9865bce1b4b,2025-02-10 21:52:27,51693.91,USD,GB45JZAF95644305226727,Mitchell-Anderson,US,6211,GB20RBEJ03004856601950,Hernandez-Hernandez,BR,0111,SEPA,0,0
77b3d5f3-6732-4cca-be48-3f20cee1fcc3,2025-07-21 16:06:42,23438.78,USD,GB72LCUQ86191800827490,Miller PLC,US,6211,GB54YEEA60717356975154,"Jones, Murphy and Huffman",IN,0111,RTGS,0,0
468dc045-cb02-4734-8045-8a3b4470daed,2025-01-25 16:53:46,61127.89,CNY,GB30OOJR46116774080217,Decker PLC,CN,5122,GB84NBVW63999384970148,Smith Group,US,7999,RTGS,0,0
4f4c757c-3f38-4cbd-b3ed-5ec57a42121b,2025-02-18 15:54:21,37927.64,EUR,GB83JYIY84741162424398,"Russell, Clark and Rodriguez",DE,6021,GB91AWVK24263806234926,"Riggs, Moore and Watkins",IN,0111,SEPA,0,0
564c2242-57a8-4635-a32b-0b1556135f5f,2025-07-15 05:57:52,69028.46,RUB,GB21GELM39793399483253,Bryant LLC,RU,6211,GB30DODK43130544726198,Andrews-Wood,CN,5122,RTGS,0,0
e778c585-3498-4d63-9560-c73fb55fe6ec,2025-07-19 00:34:18,42437.06,GBP,GB76BPNR47637635956838,"Clark, Perkins and Garcia",GB,1311,GB11KSHF41407805188047,Fowler PLC,US,7999,RTGS,0,0
dde20634-7dd6-4330-91d9-ce920856671f,2025-07-10 00:31:07,49084.48,AED,GB49IXLZ70394668329000,"Hicks, Bowen and Curry",AE,0111,GB95WPIY83115017123654,Garcia-Collier,IN,6021,SWIFT,0,0
0e81a002-2826-45a5-bb4a-059ed2f419d9,2025-01-06 00:23:03,34635.62,CNY,GB76HDEG22033593325809,"Medina, Barrett and Williams",CN,7999,GB66BCKN16879248417980,Meyer-Jenkins,GB,7372,SEPA,0,0
1bbf226e-3aad-4335-9c37-44005e1b81c0,2025-05-22 04:59:15,97150.46,GBP,GB25QZBH57954976875353,"Fields, Anderson and Thompson",GB,6021,GB38QWVC73198806953084,Baker-Wade,US,6021,RTGS,0,0
0e575108-f527-4982-9e3e-892fd8b21f67,2025-03-29 14:16:34,8796.66,RUB,GB04BKHG62591188094858,Davenport Group,RU,0111,GB66NIAV42644429725671,"Wagner, Vance and Rodriguez",US,6211,SWIFT,0,0
ef86d5f3-a4b5-491e-81b5-e30986da49f2,2025-07-25 11:06:30,21446.49,EUR,GB05QYPB80656720097104,Bryant Group,DE,5122,GB06DYQO93073083204853,"Williams, Downs and Newman",CN,7999,SEPA,0,0
bb574bda-ee46-4415-8a46-46fd4616d9a5,2025-04-25 05:34:23,29089.24,CNY,GB02ZKHN75927528801151,"Hartman, Jackson and Wong",CN,6021,GB86CPNQ69459663842397,"Spears, Thomas and Anderson",CN,6211,RTGS,0,0
7dfe9c9b-d789-4951-bca6-fd81aa336909,2025-04-07 12:57:18,47852.82,NGN,GB10SJID11487571254631,"Sellers, Vasquez and Franklin",NG,7999,GB52WBWK73566345376756,Jones-Johnson,RU,6021,SWIFT,0,0
c855ac79-7baf-41d5-8e91-2b4d4916e20f,2025-07-16 01:09:15,66217.75,RUB,GB95ZJQX90815921359081,Patel-Adams,RU,7372,GB79GZGA97313889917200,"Moody, Black and Watson",GB,7999,NEFT,0,0
98baed33-3842-4d76-8ebb-d9c10b5f3875,2025-02-12 19:54:45,44681.15,EUR,GB72NKRW99284974414373,Andrews Inc,DE,5122,GB31RTWK71841075316416,"Nguyen, Johnson and Smith",IN,7999,RTGS,0,0
6d5a8548-190d-48ce-bf13-17e931793dbc,2025-03-19 13:06:15,88946.61,NGN,GB56LJVC32711288432859,French Inc,NG,1311,GB80ZWCH86374813910647,"Erickson, Campbell and Williams",AE,6211,SWIFT,0,0
2848979e-1ab4-4884-bd1d-43d711a41b88,2025-02-12 13:23:26,52745.25,BRL,GB13TCNY46483939490959,Taylor Group,BR,7999,GB03AHTO93950222017585,Brandt Inc,RU,1311,RTGS,0,0
6abadfa9-c064-4aef-9c3f-8e148242a093,2025-05-16 23:51:55,18374.9,INR,GB69ATPL53861921720368,Campbell-Morales,IN,0111,GB48XRET06059576291381,Porter-Saunders,CN,6211,RTGS,0,0
7861aa70-30b3-413a-be86-89e7633490f6,2025-04-10 16:41:56,31571.08,USD,GB46RPHA77680913740211,Contreras and Sons,US,0111,GB69IBGD56701211639255,Lewis LLC,CN,5122,NEFT,0,0
33858cb4-e37e-4f6e-acbb-ac52c098fab3,2025-05-05 03:10:09,78881.14,NGN,GB43MDQT25807721464142,Johnston Group,NG,6021,GB37GJPG08454862090218,"Sharp, Reed and Woodard",AE,7999,SWIFT,0,0
ead7a646-d914-485f-bab6-ba9b1dfa2618,2025-08-09 11:55:46,12766.34,AED,GB77ARTX26514961554173,Mckenzie Group,AE,1311,GB68MDUS63108729339938,"Young, Burns and Morgan",NG,6211,SWIFT,0,0
b453755a-236f-4e2d-b419-0254c82803d8,2025-07-29 23:21:51,78105.62,RUB,GB22DYZP15958206490275,Hamilton-Klein,RU,7999,GB67KIOC90700789071205,Kane Ltd,NG,0111,NEFT,0,0
eb53b250-d08a-4a5d-a80f-503a4d03ed36,2025-01-02 10:17:04,52850.91,BRL,GB74UZRP03148551940338,Phelps and Sons,BR,6021,GB72JJJY15289543001974,Jackson-Jimenez,BR,6021,SWIFT,0,0
c71a012c-415f-4083-9efa-a33d956fa098,2025-01-20 10:39:06,52077.77,CNY,GB48KPII80135133165436,Fritz Group,CN,6021,GB30POBD49552484575437,Rowe Ltd,US,5122,RTGS,0,0
2e79c24b-a0a3-4456-9b0a-c8a8e899441e,2025-06-05 18:05:44,27105.22,GBP,GB41DNJC05276640088918,"Steele, Lopez and Hanson",GB,7372,GB87DAWL89538998415748,Wilson-Palmer,US,0111,RTGS,0,0
7d5c33d5-09cd-4540-8408-f945f10146d7,2025-04-04 05:15:28,35479.71,CNY,GB52JNKX03509280804865,"Perez, Bruce and Nguyen",CN,1311,GB41COCB98655662461878,Russo and Sons,NG,5122,SWIFT,0,0
7702cac3-ecdc-4eba-afe3-0b1933a8e7ad,2025-08-04 03:50:14,98902.2,BRL,GB88SCHH32094850952126,Chambers-Conner,BR,5122,GB06LSZB91398090657261,Cochran PLC,IN,6211,NEFT,0,0
d9e4f036-24d9-41eb-896d-a511d736aa69,2025-06-17 22:37:34,12990.17,INR,GB11OLNR34357904965657,"Knight, Jackson and Mitchell",IN,5122,GB18XFIW11581575352890,Farrell LLC,DE,5122,SWIFT,0,0
3ed8b057-b053-48f2-b286-a1f6ad7907c9,2025-07-22 06:54:29,87639.87,INR,GB91IMHG63667644438885,Hernandez-Mckinney,IN,6021,GB61BZUM98658419499710,James-Crosby,CN,6021,SEPA,0,0
c44ebc84-9684-4359-b077-e9bb77b2d3d2,2025-03-20 04:03:07,59872.84,USD,GB83NNIF50099608070433,"Perry, Lewis and Medina",US,1311,GB61IKGD00643931924145,Snyder-Rodriguez,NG,1311,SEPA,0,0
cd32414b-3627-48c2-9ddf-08fa6af278c7,2025-05-18 01:05:58,56906.62,AED,GB64IVJH23020083410026,Jones-Rodriguez,AE,5122,GB14QYUQ74752851855927,Johnson-Vaughan,AE,7999,RTGS,0,0
958aa44c-91b8-449e-8f50-1dfd39bad73b,2025-01-31 01:44:14,33128.23,USD,GB76ASXJ83456418439854,Dunlap PLC,US,7999,GB83PBZL04864469504956,Leon-Barnett,NG,0111,RTGS,0,0
653cd83e-3621-4df8-a614-610e3d719b65,2025-05-15 00:52:30,14300.11,USD,GB53TJCL25232572958717,Yates Group,US,7999,GB82JXRP40397084580203,"Gonzalez, Anderson and Frye",DE,6021,SWIFT,0,0
94a67b94-36e1-491a-bcd0-aa45cfd3f3c9,2025-04-13 19:10:09,31930.28,CNY,GB03AQXE76747616429243,Lee-Gay,CN,6021,GB58CQLP99663292553279,Simpson-Lewis,GB,5122,RTGS,0,0
975c7db8-d9c5-40dd-a176-44d6866f795f,2025-05-24 11:28:42,56186.29,CNY,GB87KHTR84653516607457,Scott-Quinn,CN,6211,GB93BIYC64418425366097,Howard Group,RU,7372,NEFT,0,0
0aa1c714-13c0-4114-ba67-6d1aa01c0984,2025-06-10 02:53:29,20657.52,GBP,GB51EOEB43213495192036,Warner-Owens,GB,7372,GB92TASG81187895409166,White and Sons,AE,5122,SWIFT,0,0
8f51b567-8c17-4e07-8f8a-4f9467780cf5,2025-01-31 07:23:33,9545.02,CNY,GB90LFTU19136178009616,"Harvey, Smith and Alvarado",CN,0111,GB89BBAG27881662225072,"Alexander, Harris and Hernandez",AE,6211,RTGS,0,0
f29b64eb-5bbc-477d-a1ec-37fa0d29fb83,2025-08-05 07:19:49,36854.65,USD,GB97ANWP27266401502346,"Beard, Hughes and Gaines",US,1311,GB88WLZT86938878537277,Gillespie-Smith,RU,7372,SEPA,0,0
acf9a04d-1f7a-4558-a6bf-0d2780ef0b9d,2025-08-13 20:40:57,5079.87,USD,GB32ATUW58744096771655,Johnson-Morgan,US,6211,GB60ILQK45834629249992,"Johnson, Rogers and Morgan",US,7372,SEPA,0,0
152f27e9-0448-4bcc-8d18-1545c973d96e,2025-02-24 16:25:35,25029.74,CNY,GB81USTV73225279238660,Richardson-Pearson,CN,6021,GB23KUZT99520037342476,Johnson-Carlson,US,6211,SWIFT,0,0
4be33a36-e581-40ed-a5d5-ef581d1b5fcd,2025-04-16 18:28:31,66017.4,BRL,GB68MHVJ80064254829156,"Williams, Hayes and Bailey",BR,1311,GB73ZPOK35708578152693,Weaver-Ballard,RU,6211,SWIFT,0,0
3e50ed97-ecbc-4edc-b64b-9af1d8d8ca75,2025-03-15 19:57:47,65845.64,INR,GB89DKUK51074759738858,Johnson-Newton,IN,6211,GB52ALZX84431496199923,"Contreras, Allen and Allen",IN,7999,SWIFT,0,0
2e44b776-a96d-4a2a-a783-1d79db7282b4,2025-05-03 05:02:38,9826.49,USD,GB79EKOE39182808842736,Hawkins-Reed,US,7999,GB13KEME03690635737604,Spencer and Sons,US,5122,SEPA,0,0
407d3a43-b131-4b96-bd6c-f0c887d9fe61,2025-03-26 05:50:14,85824.45,AED,GB54JOZU30407845216107,"Davis, Wilson and Evans",AE,0111,GB56OQTB22421145200229,Johnson-Lewis,CN,5122,SWIFT,0,0
522d05a7-2c4b-41e6-bb2a-8256c6804816,2025-01-22 22:48:24,61754.25,CNY,GB32QUBI10754225075405,Coffey-Schneider,CN,7999,GB41MLAJ97842109566835,Gray-Nelson,AE,1311,SEPA,0,0
e3afb764-e8dd-4014-8025-ac2481b59537,2025-02-08 14:39:59,79713.46,EUR,GB91IGRQ85361392913575,Montes-Ryan,DE,5122,GB46DBDH76030100662297,Mitchell-English,IN,0111,SWIFT,0,0
06924d9c-6957-489f-8a0f-18a7167eef03,2025-07-31 00:55:19,71246.63,GBP,GB94KYGA53596122881223,Rogers-Montgomery,GB,6211,GB93JJOX58236070692859,"Hopkins, Rogers and Walker",DE,6021,RTGS,0,0
081f648a-2202-457d-aa15-ec8710fdb2bb,2025-02-14 14:08:36,44973.97,INR,GB81ZZIB17719921828205,Harvey-Sparks,IN,7999,GB85OTWB38326868266844,Summers-Cabrera,RU,1311,NEFT,0,0
11561d45-b770-43c7-b2c4-882543cd402e,2025-07-01 00:19:23,30341.17,BRL,GB98OSTR85461799896601,"Nichols, Roy and Jones",BR,6021,GB06KXMX28678985763734,Williams PLC,AE,7999,SEPA,0,0
25d30bdc-e94a-4264-aa63-75b039737df8,2025-05-13 21:15:49,52320.45,INR,GB66QWPH45345693287884,"Watkins, Kelley and Yates",IN,1311,GB12ZUJA36853151579678,Thompson PLC,CN,0111,RTGS,0,0
ea895696-3552-482b-b9a1-a5ce339ab1a9,2025-01-03 06:51:54,36277.06,CNY,GB72XRPA91139146589145,Moore PLC,CN,1311,GB57MSKJ43343619024217,"Jones, Hubbard and Williams",CN,1311,NEFT,0,0
030a1267-2b36-47b7-aa67-e17c564a2b8d,2025-01-07 23:35:17,45414.74,AED,GB47ZLHB03729339768114,Hicks-Bowen,AE,7999,GB02MBDO51633396159614,Scott-Yu,BR,5122,SEPA,0,0
91ef32a8-e42e-4abf-830c-3c6e2f0d5afb,2025-06-13 19:18:20,76358.18,NGN,GB45GTOU22064907306168,Wilson-Long,NG,7372,GB51RKTD11457497407533,"Green, Gonzalez and Doyle",BR,1311,NEFT,0,0
cc6e979e-cd68-404d-8caf-fc8a7dd99673,2025-04-30 09:21:16,25132.55,INR,GB92QYMK43934539467437,Holden LLC,IN,7372,GB91DAVD91304271748130,Rios-Owens,US,7999,SWIFT,0,0
16aafbcf-ce92-428a-ba28-8b739e905419,2025-05-13 00:34:35,57566.74,RUB,GB63BCLN63052311770869,Proctor and Sons,RU,6211,GB73SUXY55577830076523,"Zimmerman, Harper and Morris",GB,1311,NEFT,0,0
f682908b-7b4b-408a-992c-0aaa3b51ab22,2025-04-29 16:51:29,99752.94,AED,GB84TDFN72053901682818,Lee PLC,AE,1311,GB57UMRF76871773077009,Stevenson-Long,NG,7372,SWIFT,0,0
55c67f84-974c-4984-a81c-ae006b166792,2025-03-12 09:06:15,97715.16,USD,GB20NKWD12942894606560,Smith LLC,US,7999,GB30SEPP44794244432941,Campbell PLC,DE,0111,RTGS,0,0
f12dcddc-2df9-4a3e-bf0a-cf5bc5238ad6,2025-01-29 07:29:57,69585.86,USD,GB30NVVI63157278797387,Perez-Sanders,US,5122,GB39DCEK29412668018540,Obrien Inc,BR,5122,SEPA,0,0
a76fa3e1-e681-4761-8257-ebe65e90c275,2025-05-18 20:58:43,94905.29,CNY,GB16UKFL84349758387298,Keith-Thomas,CN,0111,GB62WBHG64090404651846,"Blake, Mckenzie and Estrada",RU,5122,RTGS,0,0
726353cd-452d-4664-a95a-9c4b95383a22,2025-02-08 14:56:38,38405.05,NGN,GB08MHCG03824317514942,Bennett-Newman,NG,6211,GB72MDDY36606545499059,Nelson-Evans,BR,5122,SEPA,0,0
0dcea106-5bce-42d3-a0ec-8bd3e4ac701c,2025-03-09 04:34:51,37833.13,GBP,GB58FZBZ05302114461318,"Clark, Delgado and Bailey",GB,6211,GB67ROIB36430881481949,Chavez-Thompson,US,7372,NEFT,0,0
4b32ba1b-5962-446b-8cd0-dcbcd62d5d5e,2025-04-18 17:32:11,61917.22,INR,GB06SWTY65796014530325,Shannon and Sons,IN,6021,GB13OUEH58594021115348,Vang Ltd,CN,6211,RTGS,0,0
4306d235-ad05-4914-b824-5e01bd70f905,2025-04-18 14:24:48,72277.47,GBP,GB89TWVY50433393443611,Mahoney-Johnson,GB,0111,GB06MCXA49051402440678,Williams-Molina,GB,1311,RTGS,0,0
cd110335-9a54-44a6-9785-b6b940d60882,2025-03-03 22:09:13,64003.96,NGN,GB64BUAQ34554096271079,"Martinez, Reyes and Howard",NG,6211,GB48XJYY80059414957943,Harris-Oliver,DE,0111,NEFT,0,0
a80c7785-4940-4bc7-b3cc-6e17d0a7928c,2025-04-10 00:45:05,20748.07,GBP,GB02HOPQ93981764615709,Anderson Ltd,GB,5122,GB25HKGA31118499181160,"Adkins, Soto and Smith",BR,1311,RTGS,0,0
0a88e2da-a5f9-447f-b3ea-e30609f56ab2,2025-06-05 13:28:25,34407.39,INR,GB22MYND98066763068450,Salazar-Manning,IN,1311,GB71VWLO60701370264355,"Miller, Smith and Miller",AE,7999,NEFT,0,0
639298e9-30cb-4762-b3de-1c2b0ebdc83a,2025-02-19 14:29:09,44703.65,RUB,GB41GXDO77004434904825,Tate and Sons,RU,1311,GB59UUCA60707673111267,Chapman and Sons,AE,1311,NEFT,0,0
7ab41468-ec07-4607-a0c1-ed9013876a66,2025-04-18 01:18:04,87309.41,AED,GB54QMRS95752743973554,"Mcguire, Rodriguez and Johnson",AE,6211,GB70IVQY64486071393244,Smith PLC,IN,0111,RTGS,0,0
dd04b493-2cf3-40ec-979e-fe9905f9cb04,2025-03-01 16:21:04,15744.45,AED,GB79BALP72422839753455,"Terrell, Holland and Cunningham",AE,6211,GB92LGDH33132897292574,Woods PLC,CN,0111,SWIFT,0,0
e78bcd53-fba3-4d37-91a7-bd730a298d82,2025-01-07 19:30:33,44410.28,AED,GB35GGRX84573011905750,Reed-Smith,AE,0111,GB92WWCU99374676493485,"Blanchard, Reyes and Russell",GB,0111,NEFT,0,0
3b4fab32-3c49-4a60-a1fc-63f17231ee2b,2025-03-20 13:44:02,51800.32,INR,GB17AUCV39327249473505,Sullivan-Wood,IN,5122,GB88TDHD45770113245191,Jones-Frey,NG,6021,SWIFT,0,0
fe8adce2-f3bf-46b4-8bf1-a796ca364d69,2025-03-28 16:57:10,58399.69,RUB,GB26ZFPY77075151533873,Christensen Inc,RU,7999,GB35HDWU98094025326003,Garcia-Hicks,IN,7999,SEPA,0,0
1d4f2f9a-ac60-4a71-8c7d-4a1c6e15d392,2025-01-20 01:49:13,39309.37,INR,GB48KWOU33241938096487,Taylor-Contreras,IN,6211,GB86ZJGD17956779251093,Thomas Inc,US,7999,SWIFT,0,0
b480509e-2e8e-40d5-88bf-814d129f060a,2025-07-19 04:40:58,74495.33,BRL,GB76XKKE31360323418026,Miller-Sanchez,BR,6211,GB59EEYQ88748424464291,"Ruiz, Mitchell and Silva",US,6211,NEFT,0,0
1d0b1b6f-203e-44ce-89a3-e34964f8cdda,2025-03-29 07:38:20,49103.18,USD,GB75JNGY66502697213325,"Parker, Banks and Wang",US,7999,GB95FOOM94373587200155,Mays-Baker,IN,7999,NEFT,0,0
52d30c0d-ae3d-485b-acc3-71acb440c0bd,2025-01-26 22:49:03,74541.83,NGN,GB54AKFF80947615435947,Coleman Ltd,NG,6021,GB06JLQI10557589934291,Larsen-Carrillo,GB,7999,NEFT,0,0
df711d9d-2d0e-42f5-ad84-b0e16a41f819,2025-05-25 10:40:39,92014.08,AED,GB67XBGS28727854924748,"Butler, Weaver and Bennett",AE,7372,GB53XJZK79711588386577,Logan PLC,BR,5122,SWIFT,0,0
f56fb237-e6bd-404f-a60a-459080209ae0,2025-04-17 18:00:45,29054.01,INR,GB82RMYT28135719436806,Vaughn Ltd,IN,7372,GB73OUSS06304150726395,Wallace Group,NG,0111,NEFT,0,0
6e473a9e-94df-4732-98ff-a563279664ab,2025-07-09 14:21:56,76805.52,CNY,GB81TQZM34097148363121,Gill-Gibbs,CN,5122,GB42KSPC96355099846208,Carlson-Gomez,RU,1311,NEFT,0,0
d928eefd-17f6-411e-929c-2ca40a5c0c89,2025-02-10 03:20:52,20363.27,GBP,GB08JEJA87243664495210,Clark-Powell,GB,7372,GB67UECH88325853240736,"Waters, Harris and Parks",RU,6211,SEPA,0,0
e9094c36-6543-4716-b97a-6bfede5d80b0,2025-06-29 10:19:52,37980.95,CNY,GB04MLLM55888648710365,Smith-Brown,CN,1311,GB55ZWPN82019510676963,Martin-Taylor,BR,6211,SEPA,0,0
c683ae18-017b-4a64-9828-023e74f2c4c3,2025-04-20 10:13:04,62976.69,CNY,GB52ILDB45324249749081,"Moreno, Kline and Cook",CN,6021,GB92RMFA17508365019040,Joyce Group,GB,7999,SWIFT,0,0
bcc2e060-db0d-4738-9595-cc6dba13f637,2025-07-28 11:56:58,36458.06,NGN,GB05XMKR07748161278026,Perez LLC,NG,6211,GB41PCJW38816310223525,Mccann-Tucker,BR,6021,SWIFT,0,0
348585a1-bbc7-47ec-a270-ab32e686394b,2025-01-25 11:33:56,1732.6,GBP,GB22HTKL47131949282493,Sullivan LLC,GB,6021,GB69FCVE39475179446331,"Miller, Chapman and Jordan",US,5122,SWIFT,0,0
96f0f2c1-0467-4f28-a293-167acc742584,2025-03-15 03:58:22,16217.39,GBP,GB65IYBL54125162044745,Campbell-Lawson,GB,0111,GB84CPBO53292659139441,Rubio-Jackson,IN,7372,SWIFT,0,0
ef3b6954-274a-49c2-b5ab-2edda74d130f,2025-04-10 20:15:14,64463.34,RUB,GB10DHSE71953614008052,Roberts and Sons,RU,5122,GB94BUNJ35869132351783,Fuller Ltd,GB,7372,SEPA,0,0
5b18224f-40d0-41f0-b110-fb609356a186,2025-03-05 15:41:27,94624.18,NGN,GB80JSUQ84622312106890,Brown-Barnes,NG,6021,GB44QCPS57210088192529,Brown Group,BR,5122,NEFT,0,0
0b31b52c-80c4-4580-9634-066edf19d1d2,2025-02-24 20:58:16,75796.89,CNY,GB73BACS14941800940671,"Gutierrez, Harper and Flores",CN,6211,GB05SBLT96400206371796,Dean-Murray,DE,7372,SEPA,0,0
76e21f7c-1332-4991-a1eb-9a7361644a74,2025-06-09 05:19:11,53607.27,USD,GB72HSAW77975175190747,Booker LLC,US,6021,GB95LHSS27449453519505,"Barton, Martinez and Sampson",NG,6211,RTGS,0,0
bd3d4846-d532-4624-9d42-b6338815cf59,2025-01-07 17:58:22,66635.39,EUR,GB09AOZN23096523096719,Alvarez-French,DE,7372,GB26ISQK00192559063519,Morgan Inc,US,6021,SWIFT,0,0
7f574fe6-3808-49ed-9be3-18984846058b,2025-05-10 18:24:53,81537.18,USD,GB29AJPD29408039578130,"Phillips, Brown and Dennis",US,6211,GB91EROM05488855311386,Taylor LLC,GB,5122,SEPA,0,0
cca38bd7-dc9f-44d3-8391-8684871945fd,2025-01-03 20:52:37,62905.77,USD,GB50DIVX72001356554002,"Braun, Richardson and Chan",US,7999,GB30UJDY28646879936859,"Mason, Adams and Turner",GB,6021,NEFT,0,0
88c36c34-2cd2-46c3-bc11-574c6607d8ed,2025-08-16 02:35:03,12361.66,AED,GB49BZZH06709572088985,"Tucker, Roberts and Simmons",AE,7372,GB37PEVC93646118293059,Smith-Neal,NG,7372,RTGS,0,0
72cfe4e9-4e00-488a-990d-915e2bf13359,2025-01-04 13:21:43,84317.67,NGN,GB81BYJY56255957924360,Ortiz Ltd,NG,0111,GB11OZKG52226324490858,"Miller, Goodman and Carter",RU,1311,NEFT,0,0
b9bc0531-add9-4682-818e-727e85ebdad9,2025-04-27 00:53:07,90968.66,AED,GB66UVPS36011545262063,Hunter-Foster,AE,1311,GB43HCQF68295046531316,Mercer Ltd,BR,1311,NEFT,0,0
89d02887-bd77-4ac4-bddd-16b835af3991,2025-05-01 08:15:15,1051.94,INR,GB21UCAJ45409909812715,Patel-Romero,IN,1311,GB72GIFK32037345838023,Smith Inc,NG,0111,NEFT,0,0
b3609557-5f46-432f-bc2e-f0ab50e6072b,2025-02-28 13:53:00,69487.77,NGN,GB40ODOA37107739342395,"Davis, Guzman and Edwards",NG,6021,GB80RTFW99068638164322,Moon and Sons,NG,6211,NEFT,0,0
85a3a1c9-cf81-4b49-b136-e3b9f4d49e53,2025-04-24 05:35:42,27793.99,GBP,GB70FDHM54802094066070,"Smith, West and Marquez",GB,6021,GB83ZUIW40438741700115,Butler-Krause,CN,7999,NEFT,0,0
dfc05549-c02b-4330-b7db-1b67e8cf62ef,2025-08-03 23:53:22,20499.56,EUR,GB63WBUW41418097333114,Williams-Mccoy,DE,6211,GB45TNGI60014452987688,"Houston, Wolf and Wilson",IN,6021,RTGS,0,0
dfd2fd09-1129-4dfa-a53e-70d99b8d9288,2025-05-20 23:12:55,89798.82,USD,GB33ZTKN22757082781569,Willis LLC,US,6211,GB34QUIY76136330953913,Romero-Sanders,GB,6211,RTGS,0,0
e5627275-7d71-455c-87a7-7502c6f51fc4,2025-01-11 03:27:27,69246.67,CNY,GB52UUYU56659779910129,"Miller, Ayala and Guerrero",CN,7372,GB07FKRD75226865065707,Porter-Davenport,RU,0111,RTGS,0,0
ad8e0588-3075-43e4-a84e-c5f829b55600,2025-01-03 16:01:51,29292.98,RUB,GB70XEPS48901196471350,Williams Ltd,RU,0111,GB51STPR61338686932034,Norman LLC,GB,0111,SEPA,0,0
4e47ad61-4b60-4bb3-807a-563029195c74,2025-07-21 04:12:34,39525.53,GBP,GB54AJIH19502377462193,"Jones, Johnson and Jackson",GB,5122,GB76RPSH22842472137831,Gibson Group,AE,6021,NEFT,0,0
7311d010-2125-44bd-acc8-d5188aa9f5d6,2025-04-29 08:12:58,42098.62,BRL,GB16TWTS58189324180713,Miller-Castillo,BR,7372,GB90QUHX14375780697515,"Herrera, Moore and Lopez",GB,1311,SWIFT,0,0
f6355e34-4bef-444a-bcd7-bb4a6361296e,2025-08-14 17:51:46,98805.92,USD,GB82ZLMI03031931113496,Baxter PLC,US,6021,GB52ZHQL94612848034692,"Lara, Duncan and Berger",DE,6211,SWIFT,0,0
7c35e3d9-a739-4fe8-9ad2-7f4667dd4db8,2025-04-02 02:21:33,14277.36,AED,GB50SODJ14979202612815,Franklin-Holloway,AE,1311,GB15DVYO47485377890685,"Williams, Wright and Lawson",AE,7999,SWIFT,0,0
ef77cac0-3e86-4c7e-972f-e57280893187,2025-01-03 05:22:18,41031.63,INR,GB78SIUE15648353307134,"Jacobs, Reynolds and Dalton",IN,6211,GB26PKOC95700029950605,Scott-Allen,US,7372,RTGS,0,0
e65638cc-cd3d-4e69-a49a-64e4a2f98470,2025-03-04 08:24:12,53170.61,AED,GB65WADN63908198260376,"Wilson, Johnson and Marshall",AE,6211,GB03YLPI93468866155790,Underwood-Hill,BR,6211,SEPA,0,0
89ea66f2-fa25-49cb-bc05-f224c5d4d6c4,2025-05-21 13:06:32,3471.06,USD,GB53BMRJ14412846761769,Joyce PLC,US,5122,GB83TDYY04195045513221,Rodriguez Inc,DE,1311,SEPA,0,0
ec57c422-9f25-437f-9c84-8a3bf1587a01,2025-07-05 11:34:13,52432.09,EUR,GB36QLBW71883288129014,"Ball, Foster and Thompson",DE,7999,GB89HOVB31277487862287,Cooper Group,AE,1311,SWIFT,0,0
3e969367-28e4-4de3-84e0-ad6b7c2ca7ed,2025-03-28 22:33:28,50511.42,GBP,GB74RFIA72641211997745,"Gordon, Montgomery and Brown",GB,0111,GB66NOHG64593797392992,"Dougherty, Grant and Smith",DE,7372,SWIFT,0,0
304c8ce8-d6ea-4d50-a2e5-a81827c77117,2025-01-25 08:30:55,28957.3,USD,GB69YUUT88470410118357,Church and Sons,US,5122,GB83TZFC94840175038049,Gallegos-Strong,GB,6021,RTGS,0,0
0e2880d4-5494-47bb-8e71-e3b014c8ec95,2025-05-22 00:42:27,51988.57,RUB,GB15FOSP93141292100691,Wolf-Hunt,RU,6021,GB31MYZL73542399048628,"Hamilton, Kerr and Hoffman",CN,6021,NEFT,0,0
